Date,Open,High,Low,Close,Volume
2019-02-01 00:00:00-05:00,82.75382890957259,83.54741869279937,82.11321027006682,83.31794738769531,2111900
2019-02-04 00:00:00-05:00,83.42313617587416,83.54743163231402,82.81120773764931,83.1554183959961,1977000
2019-02-05 00:00:00-05:00,83.49961825077274,84.18803947839514,83.01198533207997,83.5378646850586,3263200
2019-02-06 00:00:00-05:00,83.25103732936466,83.79603636505846,82.81121418606467,83.7386703491211,1968900
2019-02-07 00:00:00-05:00,83.42315776580953,83.43272120178374,81.93158272346174,82.42877197265625,1594400
2019-02-08 00:00:00-05:00,81.97935771218732,83.02155303955078,81.64471051340524,83.02155303955078,2082700
2019-02-11 00:00:00-05:00,83.09804253299899,83.37531641874219,82.09409368271503,82.4861068725586,3361100
2019-02-12 00:00:00-05:00,83.10761178848077,83.7482232576098,82.83989399808432,83.67173767089844,2626400
2019-02-13 00:00:00-05:00,83.71949632324954,84.97204289219881,83.71949632324954,84.37923431396484,3698700
2019-02-14 00:00:00-05:00,85.10592711641576,89.46591824728607,84.76171652242483,89.16951751708984,5438200
2019-02-15 00:00:00-05:00,89.80056021490687,91.35907122942257,88.84442135241059,91.18696594238281,3308200
2019-02-19 00:00:00-05:00,90.59417611384654,91.11049208263728,90.41250735776403,90.74716186523438,2251400
2019-02-20 00:00:00-05:00,90.74715055893483,90.90012899650077,89.56153301768308,90.24995422363281,2165700
2019-02-21 00:00:00-05:00,90.13521469779243,90.13521469779243,89.04521688936596,89.37030792236328,1903700
2019-02-22 00:00:00-05:00,89.64758763311404,90.50811412439906,89.64758763311404,90.4603042602539,1851900
2019-02-25 00:00:00-05:00,90.83319956229793,91.00530486378537,90.10653192326642,90.24995422363281,1295500
2019-02-26 00:00:00-05:00,89.8961796545491,90.35512955404234,89.24600488554438,89.3894271850586,1829400
2019-02-27 00:00:00-05:00,89.24600645381673,90.03004739897044,89.06434501301693,89.68583679199219,1535100
2019-02-28 00:00:00-05:00,89.83880802259296,90.51766575000535,89.72406873121989,90.09696960449219,2253400
2019-03-01 00:00:00-05:00,90.82364055312144,91.93276528222,90.36469792331357,91.55030822753906,2069300
2019-03-04 00:00:00-05:00,93.36695736802419,93.65379463758606,91.09134230446115,91.66503143310547,2749600
2019-03-05 00:00:00-05:00,91.89450706896456,91.96143649784813,91.15827605648475,91.5789794921875,2541000
2019-03-06 00:00:00-05:00,91.69374333798565,91.69374333798565,89.51374730510392,90.03961944580078,2113000
2019-03-07 00:00:00-05:00,89.77188429640226,90.15434133051686,88.20381702181751,88.49066162109375,4092500
2019-03-08 00:00:00-05:00,88.21338159255329,88.39504303266303,87.20943277688679,88.35680389404297,2412800
2019-03-11 00:00:00-04:00,88.58627202853766,90.61328186186063,88.49065959588751,90.57504272460938,2902100
2019-03-12 00:00:00-04:00,90.8332039855479,91.7510965399252,90.60373267064396,91.55030822753906,2433700
2019-03-13 00:00:00-04:00,91.9040880539236,93.15662787430668,91.65548985854763,92.67855834960938,2665100
2019-03-14 00:00:00-04:00,92.41084251962548,92.60206741560715,91.91364611845364,91.98057556152344,1751500
2019-03-15 00:00:00-04:00,92.00927939109073,92.96541860112289,91.55032936057945,92.65945434570312,2904400
2019-03-18 00:00:00-04:00,92.74548847752256,93.59645165419927,92.73592504442448,93.4817123413086,2144100
2019-03-19 00:00:00-04:00,93.78768049582831,94.80119289879048,93.78768049582831,94.39005279541016,1903400
2019-03-20 00:00:00-04:00,94.41871459108924,94.90634746340915,93.51994170774682,94.17967987060547,1592000
2019-03-21 00:00:00-04:00,94.1318912362667,95.52786073808616,93.92154676240527,95.26969909667969,1658900
